File,Signature,StartLine,EndLine,Suspiciousness
com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator,"('writeRaw(java.lang.String)',)",675,683,0
com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator,"('writeRaw(java.lang.String,int,int)',)",689,697,0
com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator,"('writeRaw(char[],int,int)',)",703,711,0
com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator,"('writeRaw(char)',)",716,717,0
com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator,"('writeBinary(com.fasterxml.jackson.core.Base64Variant,byte[],int,int)',)",729,759,0
com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator,"('toFullBuffer(byte[],int,int)',)",764,771,0
com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator,"('writeBoolean(boolean)',)",783,807,0
com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator,"('writeNull()',)",812,835,0
com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator,"('writeNumber(int)',)",840,864,0
com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator,"('writeNumber(long)',)",869,892,0
com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator,"('writeNumber(double)',)",897,920,0
com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator,"('writeNumber(float)',)",925,948,0
com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator,"('writeNumber(java.math.BigDecimal)',)",953,994,0
com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator,"('writeNumber(java.math.BigInteger)',)",999,1027,0
com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator,"('writeNumber(java.lang.String)',)",1032,1033,0
com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator,"('_verifyValueWrite(java.lang.String)',)",1044,1048,0
com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator,"('flush()',)",1059,1066,0
com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator,"('close()',)",1072,1108,0
com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator,"('_releaseBuffers()',)",1113,1113,0
com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator,"('checkNextIsUnwrapped()',)",1128,1132,0
com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator,"('handleMissingName()',)",1136,1136,0
com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator,"('_reportUnimplementedStax2(java.lang.String)',)",1144,1144,0
